fat_unit,categories,off:food_groups_tags,nutrition_data_prepared_per,countries,categories_tags,sugars_value,proteins_value,proteins_unit,off:nutriscore_grade,off:nutriscore_score,off:ecoscore_data.adjustments.origins_of_ingredients.value,saturated-fat_value,off:ecoscore_score,salt_value,carbohydrates_unit,off:food_groups,energy-kcal_value,brands,data_sources,nutrition_data_per,off:ecoscore_data.agribalyse.code,off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials,obsolete,sugars_unit,off:ecoscore_grade,carbohydrates_value,energy_unit,off:ecoscore_data.adjustments.production_system.value,off:nova_groups_tags,countries_tags,energy-kcal_unit,sodium_unit,code,fat_value,saturated-fat_unit,energy_value,lc,sodium_value,brands_tags,salt_unit,off:ecoscore_data.adjustments.packaging.value
g,"Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, en:Dairy substitutes, Sustitutos de la leche, Frutos de cáscara y derivados, Bebidas de origen vegetal, Bebidas vegetales, Leches de frutos de cáscara, Leches de almendras","en:beverages,en:plant-based-milk-substitutes",100g,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:dairy-substitutes,en:milk-substitutes,en:nuts-and-their-products,en:plant-based-beverages,en:plant-based-milk-alternatives,en:nut-based-drinks,en:almond-based-drinks",0.0,1.0,g,b,0.0,-5,0.2,74.0,0.1,g,en:plant-based-milk-substitutes,29.0,Provamel,"App - elcoco, Apps, App - yuka, App - El CoCo, App - InFood",100g,18107,1,0,g,b,0.0,kcal,15,en:4-ultra-processed-food-and-drink-products,en:spain,kcal,g,5411188124870,2.5,g,29.0,es,0.04,provamel,g,-15
g,"Bebidas, Desayunos, Cacao y sus productos, Cacaos y chocolates en polvo, Bebidas instantáneas, Chocolates en polvo",Unknown,100g,Germany,"en:beverages,en:breakfasts,en:cocoa-and-its-products,en:cocoa-and-chocolate-powders,en:instant-beverages,en:chocolate-powders",9.1,3.4,g,unknown,0.0,-5,1.1,34.0,0.12,g,Unknown,68.0,Cola Cao,"App - elcoco, App - yuka, Apps, App - El CoCo, App - InFood",100g,18104,1,0,g,d,9.6,kcal,0,en:4-ultra-processed-food-and-drink-products,"en:france,en:spain",kcal,g,8410014465429,1.7,g,68.0,es,0.048,cola-cao,g,-15
Unknown,"Bebidas, Bebidas alcohólicas, Cervezas",en:alcoholic-beverages,100g,Germany,"en:beverages,en:alcoholic-beverages,en:beers",0.0,0.0,Unknown,not-applicable,0.0,-5,0.0,37.0,0.0,Unknown,en:alcoholic-beverages,0.0,Krombacher,"App - elcoco, Apps, App - yuka, App - El CoCo",100g,5000,1,0,Unknown,d,0.0,Unknown,0,en:3-processed-foods,en:spain,Unknown,Unknown,4008287050530,0.0,Unknown,0.0,es,0.0,krombacher,Unknown,-15
g,"Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cafés, Bebidas instantáneas, Cafés solubles",Unknown,100g,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:coffees,en:instant-beverages,en:instant-coffees",9.0,3.0,g,unknown,0.0,-5,0.8,-20.0,0.18,g,Unknown,59.0,Hacendado,"App - elcoco, App - yuka, Apps, App - El CoCo, App - InFood, App - Open Food Facts",100g,18005,1,0,g,e,9.0,kcal,0,en:4-ultra-processed-food-and-drink-products,en:spain,kcal,g,8480000106162,1.2,g,59.0,es,0.072,hacendado,g,-15
g,"Bebidas, Bebidas instantáneas",Unknown,100g,Germany,"en:beverages,en:instant-beverages",8.5,3.0,g,unknown,0.0,-5,1.6,0.0,0.18,g,Unknown,70.0,Hacendado,"App - elcoco, Apps, App - yuka, App - El CoCo",100g,Unknown,1,0,g,unknown,8.8,kcal,0,en:3-processed-foods,en:spain,kcal,g,8480000106315,2.5,g,70.0,es,0.072,hacendado,g,-15
g,"Plant-based foods and beverages, Beverages, Plant-based foods, Dairy substitutes, Milk substitutes, Nuts and their products, Plant-based beverages, Plant-based milk alternatives, Nut-based drinks, Almond-based drinks","en:beverages,en:plant-based-milk-substitutes",100g,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:dairy-substitutes,en:milk-substitutes,en:nuts-and-their-products,en:plant-based-beverages,en:plant-based-milk-alternatives,en:nut-based-drinks,en:almond-based-drinks",3.4,0.7,g,b,0.0,-5,0.1,70.0,0.11,g,en:plant-based-milk-substitutes,32.0,Eroski,"App - elcoco, Apps, App - yuka, App - El CoCo, App - InFood",100g,18107,0,0,g,b,3.7,kcal,0,en:4-ultra-processed-food-and-drink-products,en:spain,kcal,g,8480010186833,1.5,g,32.0,en,0.044,eroski,g,-4
g,"Boissons, Boissons énergisantes","en:beverages,en:artificially-sweetened-beverages",100g,Germany,"en:beverages,en:energy-drinks",0.0,0.0,g,b,1.0,-5,0.0,0.0,0.15,g,en:artificially-sweetened-beverages,6.0,"Energy Drink, Carrefour","App - elcoco, App - yuka, Apps, Producers, Producer - carrefour, App - El CoCo",100g,Unknown,1,0,g,not-applicable,1.0,kJ,0,en:4-ultra-processed-food-and-drink-products,"en:france,en:spain",kcal,g,8714800018920,0.0,g,27.0,fr,0.06,"energy-drink,carrefour",g,-15
g,"Bebidas, Bebidas azucaradas","en:beverages,en:artificially-sweetened-beverages",100g,Germany,"en:beverages,en:sweetened-beverages",4.5,0.0,g,d,6.0,-5,0.0,0.0,0.07,g,en:artificially-sweetened-beverages,19.0,Freeway,"App - yuka, Apps, App - elcoco, App - El CoCo",100g,Unknown,1,0,g,unknown,4.5,kcal,0,en:4-ultra-processed-food-and-drink-products,en:spain,kcal,g,20195281,0.0,g,19.0,es,0.028,freeway,g,-15
Unknown,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Cafés, Boissons instantanées, Cafés solubles",Unknown,100g,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:coffees,en:instant-beverages,en:instant-coffees",0.0,0.0,Unknown,unknown,0.0,-5,0.0,-7.0,0.0,Unknown,Unknown,0.0,Nescafé,"App - elcoco, App - yuka, Apps, App - El CoCo, App - Open Food Facts",100g,18005,0,0,Unknown,e,0.0,Unknown,0,en:1-unprocessed-or-minimally-processed-foods,"en:france,en:spain",Unknown,Unknown,7613031236503,0.0,Unknown,0.0,fr,0.0,nescafe,Unknown,-2
g,"Bebidas, Lácteos, Comidas fermentadas, Productos fermentados de la leche, Bebida lácteas, Bebidas fermentadas, Bebidas de leche fermentada","en:milk-and-dairy-products,en:milk-and-yogurt",100g,Germany,"en:beverages,en:dairies,en:fermented-foods,en:fermented-milk-products,en:dairy-drinks,en:fermented-drinks,en:fermented-milk-drinks",4.1,3.2,g,a,-1.0,-5,0.1,0.0,0.13,g,en:milk-and-yogurt,40.0,Danone,"App - yuka, Apps, App - InFood",100g,Unknown,0,0,g,unknown,4.4,kcal,0,en:4-ultra-processed-food-and-drink-products,en:spain,kcal,g,8410500008109,1.1,g,40.0,es,0.052,danone,g,-9
g,"Bebidas, Bebidas energéticas","en:beverages,en:sweetened-beverages",100g,Germany,"en:beverages,en:energy-drinks",9.1,0.4,g,e,13.0,-5,0.0,0.0,0.21,g,en:sweetened-beverages,39.0,Freeway up,"App - elcoco, Apps, App - yuka, App - El CoCo, App - smoothie-openfoodfacts, App - InFood",100g,Unknown,1,0,g,not-applicable,9.1,kj,0,en:4-ultra-processed-food-and-drink-products,en:spain,kcal,g,20193157,0.0,g,164.0,es,0.084,freeway-up,g,-15
g,"Alimentos y bebidas de origen vegetal, Bebidas, Bebidas de origen vegetal, Bebidas a base de frutas, Zumos y néctares, Zumos de frutas, Zumos de fruta y verdura","en:beverages,en:fruit-juices",100g,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:fruit-based-beverages,en:juices-and-nectars,en:fruit-juices,en:fruit-and-vegetable-juices",9.5,0.2,g,c,3.0,-5,0.0,9.0,0.0,g,en:fruit-juices,40.0,Consum,"App - elcoco, Apps, App - yuka, App - El CoCo",100g,2035,1,0,g,e,9.5,kJ,0,en:1-unprocessed-or-minimally-processed-foods,en:spain,kcal,g,8414807544841,0.1,g,169.0,es,0.0,consum,g,-10
g,"Alimentos y bebidas de origen vegetal, Bebidas, Bebidas para tomar calientes, Bebidas de origen vegetal, Plantas para infusiones, Manzanilla, Manzanilla dulce",Unknown,100g,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:hot-beverages,en:plant-based-beverages,en:herbal-teas,en:chamomile,en:german-chamomile",0.0,0.0,g,b,0.0,-5,0.0,79.0,0.0,g,Unknown,0.0,Carrefour,"App - yuka, Apps, App - elcoco, Producers, Producer - carrefour-espana, App - El CoCo, App - Open Food Facts",100g,18020,1,0,g,b,0.0,kJ,0,en:1-unprocessed-or-minimally-processed-foods,en:spain,kcal,g,8431876264951,0.0,g,0.0,es,0.0,carrefour,g,-15
g,"Bebidas, Aguas, Aguas de manantial, Aguas minerales, Aguas minerales naturales","en:beverages,en:waters-and-flavored-waters",100g,Germany,"en:beverages,en:waters,en:spring-waters,en:mineral-waters,en:natural-mineral-waters",0.0,0.0,g,a,0.0,-5,0.0,0.0,0.0,g,en:waters-and-flavored-waters,0.0,Carrefour,"App - yuka, Apps, Producers, Producer - carrefour-espana, App - El CoCo, App - smoothie-openfoodfacts",100g,Unknown,1,0,g,not-applicable,0.0,kJ,0,en:1-unprocessed-or-minimally-processed-foods,en:spain,kcal,g,8431876267266,0.0,g,0.0,es,0.0,carrefour,g,-15
g,"Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, en:Dairy substitutes, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Natas vegetales, Natas vegetales para cocinar, Leches de coco","en:beverages,en:plant-based-milk-substitutes",100g,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:dairy-substitutes,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:plant-based-creams,en:plant-based-creams-for-cooking,en:coconut-milks-and-creams",0.0,0.2,g,a,-1.0,-5,1.5,58.0,170.5,g,en:plant-based-milk-substitutes,18.1,Silk,"App - yuka, Apps, app-elcoco, App - Open Food Facts",100g,18041,1,0,g,c,0.5,kJ,0,en:4-ultra-processed-food-and-drink-products,"en:costa-rica,en:mexico,en:spain",kcal,mg,7501032399290,1.7,g,74.8,es,68.2,silk,mg,-15
g,"Alimentos y bebidas de origen vegetal, Bebidas, Bebidas para tomar calientes, Bebidas de origen vegetal, Plantas para infusiones, Plantas para infusiones en bolsitas",en:unknown,100g,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:hot-beverages,en:plant-based-beverages,en:herbal-teas,en:herbal-teas-in-tea-bags",0.0,0.0,g,b,1.0,-5,0.0,79.0,0.0,g,en:unknown,1.0,Hacendado,"App - yuka, Apps",100g,18020,1,0,g,b,0.2,kJ,0,en:4-ultra-processed-food-and-drink-products,en:spain,kcal,g,8480000114266,0.0,g,3.0,es,0.0,hacendado,g,-15
g,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus multifruits, Jus de fruits pur jus, Jus multifruits pur jus","en:beverages,en:unsweetened-beverages",100g,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:fruit-based-beverages,en:juices-and-nectars,en:fruit-juices,en:multifruit-juices,en:squeezed-juices,en:squeezed-multifruit-juices",12.0,0.6,g,d,8.0,-5,0.1,8.0,0.46,g,en:unsweetened-beverages,52.0,"Carrefour Sélection,Carrefour","App - yuka, Apps, Producers, Producer - carrefour",100g,2035,1,0,g,e,12.0,kJ,0,en:1-unprocessed-or-minimally-processed-foods,"en:france,en:spain",kcal,g,3560071180751,0.1,g,221.0,fr,0.184,"carrefour-selection,carrefour",g,-11
g,"Bebidas, Cacao y sus productos, Cacaos y chocolates en polvo, Bebidas instantáneas, Chocolates en polvo, Bebidas azucaradas",Unknown,100g,Germany,"en:beverages,en:cocoa-and-its-products,en:cocoa-and-chocolate-powders,en:instant-beverages,en:chocolate-powders,en:sweetened-beverages",80.0,1.8,g,unknown,0.0,-5,0.8,34.0,120.0,g,Unknown,374.0,Unknown,"App - elcoco, Apps, App - El CoCo",100g,18104,1,0,g,d,88.5,kJ,0,en:4-ultra-processed-food-and-drink-products,"en:mexico,en:spain",kcal,mg,7506205804700,1.4,g,1587.0,es,48.0,Unknown,mg,-15
Unknown,"Bebidas, Aguas, Aguas de manantial","en:beverages,en:waters-and-flavored-waters",100g,Germany,"en:beverages,en:waters,en:spring-waters",0.0,0.0,Unknown,a,0.0,1,0.0,0.0,0.0,Unknown,en:waters-and-flavored-waters,0.0,Fonte Lusitana,"App - yuka, Apps",100g,Unknown,0,0,Unknown,not-applicable,0.0,Unknown,0,en:1-unprocessed-or-minimally-processed-foods,"en:portugal,en:spain",Unknown,Unknown,8480000286819,0.0,Unknown,0.0,es,0.0,fonte-lusitana,Unknown,-5
g,"Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, en:Dairy substitutes, Getreideprodukte, Milchersatz, Pflanzliche Getränke, Pflanzenmilch, Getreidemilch, Reismilch","en:beverages,en:plant-based-milk-substitutes",100g,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:rice-based-drinks",3.5,0.1,g,b,0.0,-5,0.2,85.0,0.06,g,en:plant-based-milk-substitutes,51.0,Rewe,"App - elcoco, Apps, App - yuka, App - El CoCo, App - Open Food Facts",100g,18904,0,0,g,a,9.6,kcal,15,en:3-processed-foods,"en:germany,en:spain",kcal,g,4388860602319,1.3,g,51.0,de,0.024,rewe,g,-4
g,"en:Beverages and beverages preparations, Alimentos e bebidas à base de plantas, Bebidas, Alimentos à base de plantas, en:Dairy substitutes, Substitutos do leite, Nozes e seus produtos, Bebidas à base de plantas, Leites de planta, Leites de frutos secos, Bebidas de amêndoa","en:beverages,en:plant-based-milk-substitutes",100g,Germany,"en:beverages-and-beverages-preparations,en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:dairy-substitutes,en:milk-substitutes,en:nuts-and-their-products,en:plant-based-beverages,en:plant-based-milk-alternatives,en:nut-based-drinks,en:almond-based-drinks",0.0,0.5,g,b,0.0,-5,0.1,74.0,0.13,g,en:plant-based-milk-substitutes,14.0,GutBio,"App - yuka, Apps, App - Open Food Facts",100g,18107,1,0,g,b,0.5,kJ,15,en:4-ultra-processed-food-and-drink-products,"en:portugal,en:spain",kcal,g,22021298,1.3,g,59.0,pt,0.052,gutbio,g,-15
g,"Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cereales y patatas, en:Dairy substitutes, Cereales y derivados, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Bebidas de cereales, Bebidas de avena","en:beverages,en:plant-based-milk-substitutes",100g,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:oat-based-drinks",5.1,1.2,g,b,1.0,-5,0.2,67.0,0.06,g,en:plant-based-milk-substitutes,47.0,Yosoy,"App - yuka, Apps, App - El CoCo, App - Open Food Facts",100g,18905,1,0,g,b,8.5,kcal,15,unknown,en:spain,kcal,g,8423352107180,0.8,g,47.0,es,0.024,yosoy,g,-15
g,"Bebidas, Lácteos, Bebida lácteas, Leches aromatizadas, Leches de chocolate","en:beverages,en:sweetened-beverages",100g,Germany,"en:beverages,en:dairies,en:dairy-drinks,en:flavoured-milks,en:chocolate-milks",9.1,3.2,g,e,16.0,-5,0.8,39.0,0.13,g,en:sweetened-beverages,62.0,"Carrefour Classic,Carrefour","App - yuka, Apps, Producers, Producer - carrefour-espana",100g,19122,1,0,g,d,9.3,kJ,10,en:4-ultra-processed-food-and-drink-products,en:spain,kcal,g,8431876289374,1.2,g,262.0,es,0.052,"carrefour-classic,carrefour",g,-15
Unknown,"Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Bebidas para tomar calientes, Cafés, en:Capsules, Capsulas de cafe",Unknown,100g,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:hot-beverages,en:coffees,en:capsules,en:coffee-capsules",0.0,0.0,Unknown,unknown,0.0,-5,0.0,-20.0,0.0,Unknown,Unknown,0.0,Illy,"App - Open Food Facts, Apps",100g,18003,1,0,Unknown,e,0.0,Unknown,0,unknown,"en:australia,en:italy,en:spain",Unknown,Unknown,8003753158679,0.0,Unknown,0.0,es,0.0,illy,Unknown,-15
Unknown,"Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Bebidas para tomar calientes, Cafés, en:Capsules, Capsulas de cafe, Cápsulas de café compatibles con Nespresso",Unknown,100g,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:hot-beverages,en:coffees,en:capsules,en:coffee-capsules,en:nespresso-compatible-coffee-capsules",0.0,0.0,Unknown,unknown,0.0,-5,0.0,-20.0,0.0,Unknown,Unknown,0.0,Hacendado,"App - yuka, Apps, App - El CoCo",100g,18003,1,0,Unknown,e,0.0,Unknown,0,unknown,en:spain,Unknown,Unknown,8480000103536,0.0,Unknown,0.0,es,0.0,hacendado,Unknown,-15
g,"Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Leguminosas y derivados, en:Dairy substitutes, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Leches de leguminosas, Bebidas de soja","en:beverages,en:plant-based-milk-substitutes",100g,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:legumes-and-their-products,en:dairy-substitutes,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:legume-based-drinks,en:soy-based-drinks",0.7,3.1,g,a,-1.0,-5,0.3,70.0,0.13,g,en:plant-based-milk-substitutes,32.0,Auchan,"App - yuka, Apps, App - El CoCo, App - smoothie-openfoodfacts",100g,18900,1,0,g,b,1.0,kcal,0,en:3-processed-foods,en:spain,kcal,g,8436019091579,1.7,g,32.0,es,0.052,auchan,g,-15
g,"Bebidas, Bebidas carbonatadas","en:beverages,en:artificially-sweetened-beverages",100g,Germany,"en:beverages,en:carbonated-drinks",0.10000000149012,0.0,g,unknown,0.0,-5,0.0,0.0,0.0,g,en:artificially-sweetened-beverages,1.0,La Casera,"App - yuka, Apps, App - El CoCo, App - smoothie-openfoodfacts",serving,Unknown,1,0,g,unknown,0.10000000149012,kcal,0,en:4-ultra-processed-food-and-drink-products,en:spain,kcal,Unknown,8410283388610,0.0,g,1.0,es,0.0,la-casera,Unknown,-15
g,"Bebidas, Bebidas alcohólicas, Cervezas, Bebidas alcohólicas premezcladas, Bebidas alcohólicas a base de cerveza, en:Beers with fruits, en:Light beers",en:alcoholic-beverages,100g,Germany,"en:beverages,en:alcoholic-beverages,en:beers,en:premixed-alcoholic-beverages,en:beer-based-alcoholic-beverages,en:beers-with-fruits,en:light-beers",7.3,0.1,g,not-applicable,0.0,-5,0.0,37.0,0.01,g,en:alcoholic-beverages,37.0,Steinburg,"App - yuka, Apps, App - El CoCo",100g,5008,1,0,g,d,8.0,kJ,0,en:4-ultra-processed-food-and-drink-products,en:spain,kcal,g,8480000664938,0.0,g,157.0,es,0.004,steinburg,g,-15
g,"Bebidas, Aguas","en:beverages,en:waters-and-flavored-waters",100g,Germany,"en:beverages,en:waters",0.0,0.0,g,b,0.0,-5,0.0,0.0,0.0,g,en:waters-and-flavored-waters,0.0,"fuente primavera, Carrefour","App - yuka, Apps, Producers, Producer - carrefour-espana",100g,Unknown,1,0,g,not-applicable,0.0,kJ,0,en:1-unprocessed-or-minimally-processed-foods,en:spain,kcal,g,8431876306965,0.0,g,0.0,es,0.0,"fuente-primavera,carrefour",g,-15
g,"Alimentos y bebidas de origen vegetal, Bebidas, Bebidas de origen vegetal, Bebidas carbonatadas, Bebidas a base de frutas, Sodas, Sodas a base de frutas","en:beverages,en:artificially-sweetened-beverages",100g,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:carbonated-drinks,en:fruit-based-beverages,en:sodas,en:fruit-sodas",0.3,0.0,g,c,2.0,-5,0.0,0.0,0.02,g,en:artificially-sweetened-beverages,2.0,Fanta,"App - Yuka, Apps",100g,Unknown,1,0,g,not-applicable,0.3,kJ,0,en:4-ultra-processed-food-and-drink-products,en:spain,kcal,g,5449000309297,0.0,g,8.0,es,0.008,fanta,g,-10
g,"Bebidas, Lácteos, Comidas fermentadas, Productos fermentados de la leche, Bebida lácteas, Bebidas fermentadas, Bebidas de leche fermentada, Kéfir","en:milk-and-dairy-products,en:milk-and-yogurt",100g,Germany,"en:beverages,en:dairies,en:fermented-foods,en:fermented-milk-products,en:dairy-drinks,en:fermented-drinks,en:fermented-milk-drinks,en:kefir",2.5,2.8,g,d,6.0,3,0.2,0.0,0.09,g,en:milk-and-yogurt,31.0,Hacendado,"App - Yuka, Apps, App - Open Food Facts",100g,Unknown,1,0,g,unknown,3.8,kJ,0,en:4-ultra-processed-food-and-drink-products,en:spain,kcal,g,8480000677273,0.5,g,131.0,es,0.036,hacendado,g,-15
g,"Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, en:Dairy substitutes, Sustitutos de la leche, Frutos de cáscara y derivados, Bebidas de origen vegetal, Bebidas vegetales, Leches de frutos de cáscara, Leches de almendras","en:beverages,en:plant-based-milk-substitutes",100g,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:dairy-substitutes,en:milk-substitutes,en:nuts-and-their-products,en:plant-based-beverages,en:plant-based-milk-alternatives,en:nut-based-drinks,en:almond-based-drinks",0.1,0.4,g,b,0.0,-5,0.1,59.0,0.13,g,en:plant-based-milk-substitutes,13.0,Central Lechera Asturiana,Unknown,100g,18107,1,0,g,c,0.1,kcal,0,en:4-ultra-processed-food-and-drink-products,en:spain,kcal,g,2000000037926,1.1,g,13.0,es,0.052,central-lechera-asturiana,g,-15
g,"Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Frutas y verduras y sus productos, Verduras y hortalizas y sus productos, Bebidas de origen vegetal, Comida y bebida vegetal, Bebidas a base de frutas, Zumos y néctares, Bebidas a base de verduras y hortalizas, Tomates y sus productos, Zumos de verduras y hortalizas, Zumos de frutas, Zumos de tomate, Zumos procedentes de concentrado, Zumos de tomate procedente de concentrado","en:beverages,en:fruit-juices",100g,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:plant-based-beverages,en:vegetable-based-foods-and-beverages,en:fruit-based-beverages,en:juices-and-nectars,en:vegetable-based-beverages,en:tomatoes-and-their-products,en:vegetable-juices,en:fruit-juices,en:tomato-juices,en:fruit-juices-from-concentrate,en:concentrated-tomato-juices",2.9,0.8,g,b,-3.0,-5,0.0,30.0,0.6,g,en:fruit-juices,16.0,GutBio,"App - yuka, Apps",100g,2035,0,0,g,d,2.9,kcal,15,en:1-unprocessed-or-minimally-processed-foods,en:spain,kcal,g,24001953,0.0,g,16.0,es,0.24,gutbio,g,-4
g,"Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cereales y patatas, en:Dairy substitutes, Cereales y derivados, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Bebidas de cereales, Bebidas no azucaradas, Bebidas de avena","en:beverages,en:plant-based-milk-substitutes",100g,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:unsweetened-beverages,en:oat-based-drinks",5.6,0.7,g,b,1.0,-5,0.2,63.0,0.08,g,en:plant-based-milk-substitutes,42.0,Gerblé,"App - yuka, Apps, App - InFood",100g,18905,0,0,g,b,7.8,kcal,0,en:4-ultra-processed-food-and-drink-products,en:spain,kcal,g,3175681079502,0.8,g,42.0,es,0.032,gerble,g,-4
g,"Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cereales y patatas, en:Dairy substitutes, Cereales y derivados, Sustitutos de la leche, Frutos de cáscara y derivados, Bebidas de origen vegetal, Bebidas vegetales, Leches de frutos de cáscara, Bebidas de cereales, Bebidas de avena, Leches de almendras","en:beverages,en:plant-based-milk-substitutes",100g,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:nuts-and-their-products,en:plant-based-beverages,en:plant-based-milk-alternatives,en:nut-based-drinks,en:cereal-based-drinks,en:oat-based-drinks,en:almond-based-drinks",5.7,1.4,g,b,1.0,-5,0.3,52.0,0.12,g,en:plant-based-milk-substitutes,64.0,Gerblé,"App - yuka, Apps",100g,18905,0,0,g,c,8.3,kcal,0,en:4-ultra-processed-food-and-drink-products,"en:france,en:spain",kcal,g,3175681150027,2.4,g,64.0,es,0.048,gerble,g,-15
Unknown,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Boissons chaudes, Cafés, Cafés moulus","en:beverages,en:unsweetened-beverages",100g,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:hot-beverages,en:coffees,en:ground-coffees",0.0,0.0,Unknown,b,0.0,-5,0.0,-15.0,0.0,Unknown,en:unsweetened-beverages,0.0,Carrefour,"Producer - Carrefour, Producers, App - yuka, Apps",100g,18003,0,0,Unknown,e,0.0,kcal,0,en:1-unprocessed-or-minimally-processed-foods,"en:france,en:italy,en:spain",kcal,g,3245414172081,0.0,Unknown,0.0,fr,0.0,carrefour,Unknown,-10
Unknown,"Beverages, Alcoholic beverages, Beers, Lagers, Country specific beers, French beers, Strong beers",en:alcoholic-beverages,100g,Germany,"en:beverages,en:alcoholic-beverages,en:beers,en:lagers,en:country-specific-beers,en:french-beers,en:strong-beers",0.0,0.0,Unknown,not-applicable,0.0,-5,0.0,49.0,0.0,Unknown,en:alcoholic-beverages,0.0,"La bière du Démon,Goudale","App - smoothie-openfoodfacts, Apps, App - InFood",100g,5002,0,0,Unknown,c,0.0,Unknown,0,en:3-processed-foods,"en:canada,en:france,en:greece,en:netherlands,en:spain,en:united-kingdom,en:united-states",Unknown,Unknown,3261570000136,0.0,Unknown,0.0,en,0.0,"la-biere-du-demon,goudale",Unknown,-3
Unknown,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Boissons chaudes, Cafés, Boissons sans sucre ajouté, Cafés moulus, Café de Colombie","en:beverages,en:unsweetened-beverages",100g,Germany,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:hot-beverages,en:coffees,en:unsweetened-beverages,en:ground-coffees,en:colombian-coffees",0.0,0.0,Unknown,unknown,0.0,-3,0.0,-18.0,0.0,Unknown,en:unsweetened-beverages,0.0,Carrefour,"Producer - Carrefour, Producers, App - yuka, Apps",100g,18003,1,0,Unknown,e,0.0,Unknown,0,en:1-unprocessed-or-minimally-processed-foods,"en:france,en:italy,en:spain",Unknown,Unknown,3270190007890,0.0,Unknown,0.0,fr,0.0,carrefour,Unknown,-15
