fat_unit,categories,off:food_groups_tags,nutrition_data_prepared_per,countries,categories_tags,sugars_value,proteins_value,proteins_unit,off:nutriscore_grade,off:nutriscore_score,off:ecoscore_data.adjustments.origins_of_ingredients.value,saturated-fat_value,off:ecoscore_score,salt_value,carbohydrates_unit,off:food_groups,energy-kcal_value,brands,data_sources,nutrition_data_per,off:ecoscore_data.agribalyse.code,off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials,obsolete,sugars_unit,off:ecoscore_grade,carbohydrates_value,energy_unit,off:ecoscore_data.adjustments.production_system.value,off:nova_groups_tags,countries_tags,energy-kcal_unit,sodium_unit,code,fat_value,saturated-fat_unit,energy_value,lc,sodium_value,brands_tags,salt_unit,off:ecoscore_data.adjustments.packaging.value
g,"Getränke und Getränkezubereitungen, Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Getränke, Fruchtgetränke, Säfte und Nektare, Fruchsäfte, Multifruchtsäfte, Direktsäfte, Multifruchtdirektsäfte","en:beverages,en:fruit-juices",100g,Austria,"en:beverages-and-beverages-preparations,en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:fruit-based-beverages,en:juices-and-nectars,en:fruit-juices,en:multifruit-juices,en:squeezed-juices,en:squeezed-multifruit-juices",12.0,0.5,g,d,6.0,-5,0.1,46.0,0.01,g,en:fruit-juices,51.0,Voelkel,"App - yuka, Apps",100g,2035.0,0,0,g,c,12.0,kcal,20,en:1-unprocessed-or-minimally-processed-foods,"en:austria,en:germany",kcal,g,4015533024351,0.5,g,51.0,de,0.004,voelkel,g,-10
g,"Getränke, Kohlensäurehaltige Getränke, Erfrischungsgetränke","en:beverages,en:artificially-sweetened-beverages",100g,Austria,"en:beverages,en:carbonated-drinks,en:sodas",0.5,0.0,g,c,2.0,-5,0.0,0.0,0.02,g,en:artificially-sweetened-beverages,3.0,DrinkStar GmbH,"App - Open Food Facts, App - Speisekammer, Apps",100g,0.0,1,0,g,not-applicable,0.5,kcal,0,en:4-ultra-processed-food-and-drink-products,"en:austria,en:germany",kcal,g,9022100001092,0.0,g,3.0,de,0.008,drinkstar-gmbh,g,-15
g,"Getränke, Milchprodukte, Milchgetränke","en:beverages,en:sweetened-beverages",100g,Austria,"en:beverages,en:dairies,en:dairy-drinks",9.1,3.0,g,e,18.0,-5,1.6,0.0,0.1,g,en:sweetened-beverages,73.0,Schärdinger,"App - yuka, Apps",100g,0.0,1,0,g,unknown,9.7,kj,0,en:4-ultra-processed-food-and-drink-products,en:austria,kcal,g,9066000175002,2.4,g,306.0,de,0.04,schardinger,g,-15
g,"Cibi e bevande a base vegetale, Bevande, Cibi a base vegetale, Legumi ed i loro prodotti, en:Dairy substitutes, Sostituto del latte, Bevande a base di piante, Latte vegetale, Latte di legumi, Bevanda di soia","en:beverages,en:plant-based-milk-substitutes",100g,Austria,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:legumes-and-their-products,en:dairy-substitutes,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:legume-based-drinks,en:soy-based-drinks",3.2999999523163,3.7000000476837,g,a,-2.0,-5,0.5,72.0,0.15999999642372,g,en:plant-based-milk-substitutes,49.0,Primia,"App - yuka, Apps",100g,18900.0,0,0,g,b,3.2999999523163,kcal,0,en:3-processed-foods,"en:austria,en:italy",kcal,g,8030582014463,2.2000000476837,g,49.0,it,0.063999998569488,primia,g,-12
g,"Pflanzliche Lebensmittel und Getränke, Getränke, Heißgetränke, Pflanzliche Getränke, Tees, Weiße Tees",Unknown,100g,Austria,"en:plant-based-foods-and-beverages,en:beverages,en:hot-beverages,en:plant-based-beverages,en:teas,en:white-teas",5.3,0.5,g,d,7.0,-5,0.1,107.0,0.001,g,Unknown,19.0,All I need,"App - yuka, Apps, App - Open Food Facts",100g,18020.0,0,0,g,a,5.3,kJ,15,unknown,en:austria,kcal,g,9120046090320,0.5,g,81.0,de,0.0004,all-i-need,g,-3
Unknown,"Getränke und Getränkezubereitungen, Getränke, Kohlensäurehaltige Getränke, Wasser, Quellwasser, Mineralwasser, Natürliches Mineralwasser","en:beverages,en:waters-and-flavored-waters",100g,Austria,"en:beverages-and-beverages-preparations,en:beverages,en:carbonated-drinks,en:waters,en:spring-waters,en:mineral-waters,en:natural-mineral-waters",0.0,0.0,Unknown,a,0.0,4,0.0,0.0,0.000991,Unknown,en:waters-and-flavored-waters,0.0,Tiroler Quelle,"App - Open Food Facts, Apps, App - Speisekammer",100g,0.0,1,0,Unknown,not-applicable,0.0,Unknown,0,unknown,"en:austria,en:germany",Unknown,g,4099200056432,0.0,Unknown,0.0,de,0.0003964,tiroler-quelle,g,-10
g,"Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Getränke, Smoothies",Unknown,100g,Austria,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:smoothies",11.0,0.5,g,unknown,0.0,-5,0.0,52.0,0.01,g,Unknown,0.0,"Ja! Natürlich, Ja! Natürlich, Ja! Natürlich","App - Open Food Facts, Apps, App - Speisekammer",100g,2500.0,0,0,g,c,12.0,Unknown,0,en:1-unprocessed-or-minimally-processed-foods,"en:austria,en:germany",Unknown,g,9010158014034,0.6,Unknown,0.0,de,0.004,"ja-naturlich,ja-naturlich,ja-naturlich",g,-2
g,"Getränke, Wasser, Quellwasser, Mineralwasser, Wasser mit Geschmack, Natürliches Mineralwasser, en:Flavored spring waters","en:beverages,en:waters-and-flavored-waters",100g,Austria,"en:beverages,en:waters,en:spring-waters,en:mineral-waters,en:flavored-waters,en:natural-mineral-waters,en:flavored-spring-waters",0.0,0.1,g,b,1.0,4,0.0,0.0,0.01,g,en:waters-and-flavored-waters,0.4,Vöslauer,"App - Open Food Facts, Apps, App - Yuka, App - Speisekammer",100g,0.0,1,0,g,not-applicable,0.1,kcal,0,en:4-ultra-processed-food-and-drink-products,"en:austria,en:germany",kcal,g,9009700308318,0.1,g,0.4,de,0.004,voslauer,g,-10
g,"Getränke, Teegetränke, Eistees","en:beverages,en:sweetened-beverages",100g,Austria,"en:beverages,en:tea-based-beverages,en:iced-teas",8.0,0.5,g,e,11.0,4,0.1,64.0,0.09,g,en:sweetened-beverages,34.0,Rauch,"App - Open Food Facts, Apps, App - Yuka",100g,18015.0,0,0,g,b,8.0,kJ,0,en:4-ultra-processed-food-and-drink-products,en:austria,kcal,g,9008700215961,0.5,g,143.0,de,0.036,rauch,g,-3
Unknown,"Pflanzliche Lebensmittel und Getränke, Getränke, Heißgetränke, Pflanzliche Getränke, Tees",Unknown,100g,Austria,"en:plant-based-foods-and-beverages,en:beverages,en:hot-beverages,en:plant-based-beverages,en:teas",0.0,0.0,Unknown,unknown,0.0,-5,0.0,79.0,0.0,Unknown,Unknown,0.0,dm-drogerie Markt GmbH,"App - Open Food Facts, Apps",100g,18020.0,1,0,Unknown,b,0.0,Unknown,15,en:1-unprocessed-or-minimally-processed-foods,"en:austria,en:germany",Unknown,Unknown,4066447375541,0.0,Unknown,0.0,de,0.0,dm-drogerie-markt-gmbh,Unknown,-15
g,"Bevande, Latticini, Bevande a base di latte, Latte aromatizzato, Latte al cioccolato","en:milk-and-dairy-products,en:milk-and-yogurt",100g,Austria,"en:beverages,en:dairies,en:dairy-drinks,en:flavoured-milks,en:chocolate-milks",11.0,3.8,g,b,0.0,4,0.3,39.0,0.13,g,en:milk-and-yogurt,66.0,Maresi Austria,"App - smoothie-openfoodfacts, Apps",100g,19122.0,0,0,g,d,11.0,kJ,0,en:4-ultra-processed-food-and-drink-products,en:austria,kcal,g,90026959,0.5,g,281.0,it,0.052,maresi-austria,g,-14
g,"Getränke und Getränkezubereitungen, Getränke, Kohlensäurehaltige Getränke, Erfrischungsgetränke","en:beverages,en:sweetened-beverages",100g,Austria,"en:beverages-and-beverages-preparations,en:beverages,en:carbonated-drinks,en:sodas",7.0,0.0,g,e,10.0,4,0.0,0.0,0.0,g,en:sweetened-beverages,29.0,Emyo,"App - smoothie-openfoodfacts, Apps",100g,0.0,0,0,g,not-applicable,7.0,kJ,0,en:4-ultra-processed-food-and-drink-products,"en:austria,en:germany",kcal,g,4262378650140,0.0,g,122.0,de,0.0,emyo,g,-3
g,"Getränke und Getränkezubereitungen, Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Getränke, Fruchtgetränke, Säfte und Nektare, Fruchsäfte, Multifruchtsäfte","en:beverages,en:fruit-juices",100g,Austria,"en:beverages-and-beverages-preparations,en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:fruit-based-beverages,en:juices-and-nectars,en:fruit-juices,en:multifruit-juices",9.4,0.5,g,e,11.0,4,0.1,30.0,0.01,g,en:fruit-juices,51.0,Rauch,"App - smoothie-openfoodfacts, Apps",100g,2002.0,1,0,g,d,11.0,kJ,0,en:3-processed-foods,en:austria,kcal,g,9008700226622,0.5,g,214.0,de,0.004,rauch,g,-15
Unknown,"Getränke und Getränkezubereitungen, Pflanzliche Lebensmittel und Getränke, Getränke, Heißgetränke, Pflanzliche Getränke, Tees",Unknown,100g,Austria,"en:beverages-and-beverages-preparations,en:plant-based-foods-and-beverages,en:beverages,en:hot-beverages,en:plant-based-beverages,en:teas",0.0,0.0,Unknown,unknown,0.0,-5,0.0,79.0,0.0,Unknown,Unknown,0.0,Unknown,Unknown,100g,18020.0,1,0,Unknown,b,0.0,Unknown,0,en:1-unprocessed-or-minimally-processed-foods,en:austria,Unknown,Unknown,40005025219,0.0,Unknown,0.0,de,0.0,Unknown,Unknown,-15
g,"Getränke und Getränkezubereitungen, Getränke, Alkoholische Getränke, Weine",en:alcoholic-beverages,100g,Austria,"en:beverages-and-beverages-preparations,en:beverages,en:alcoholic-beverages,en:wines",0.0,0.0,Unknown,not-applicable,0.0,4,0.0,0.0,0.0,Unknown,en:alcoholic-beverages,0.0,Weinhaus Schüller,"App - smoothie-openfoodfacts, Apps",100g,0.0,0,0,Unknown,unknown,0.0,Unknown,0,unknown,en:austria,Unknown,Unknown,9120032893034,0.0,g,0.0,de,0.0,weinhaus-schuller,Unknown,-2
Unknown,"Getränke, Alkoholische Getränke, Biere, Alkoholisch",en:alcoholic-beverages,100g,Austria,"en:beverages,en:alcoholic-beverages,en:beers,de:alkoholisch",0.0,0.0,Unknown,not-applicable,0.0,4,0.0,59.0,0.0,Unknown,en:alcoholic-beverages,0.0,Gösser,Unknown,100g,5000.0,0,0,Unknown,c,0.0,Unknown,0,en:3-processed-foods,en:austria,Unknown,Unknown,25227868,0.0,Unknown,0.0,de,0.0,gosser,Unknown,-2
g,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Céréales et pommes de terre, Substituts de produits laitiers, Céréales et dérivés, Substituts du lait, Boissons à base de végétaux, Boissons végétales, Boissons végétales de céréales, Crèmes végétales, Crèmes végétales pour cuisiner, Boissons au riz, Laits et crèmes de coco","en:beverages,en:plant-based-milk-substitutes",100g,Austria,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:plant-based-creams,en:plant-based-creams-for-cooking,en:rice-based-drinks,en:coconut-milks-and-creams",7.4,0.2,g,b,2.0,-5,1.1,58.0,0.11,g,en:plant-based-milk-substitutes,53.0,"Dream,Coconut Dream","App - yuka, Apps",100g,18041.0,1,0,g,c,10.4,kcal,0,en:4-ultra-processed-food-and-drink-products,"en:austria,en:france",kcal,g,5425000191414,1.2,g,53.0,fr,0.044,"dream,coconut-dream",g,-15
g,"Beverages, Artificially sweetened beverages, Sweetened beverages","en:beverages,en:sweetened-beverages",100g,Austria,"en:beverages,en:artificially-sweetened-beverages,en:sweetened-beverages",3.9000000953674,0.0,g,d,7.0,-5,0.0,0.0,0.12999999523163,g,en:sweetened-beverages,24.0,Gatorade,"App - yuka, Apps, Database - FoodRepo / openfood.ch, Databases, App - InFood",100g,0.0,1,0,g,unknown,5.9000000953674,kcal,0,en:4-ultra-processed-food-and-drink-products,"en:austria,en:switzerland",kcal,g,8001160004312,0.0,g,24.0,en,0.051999998092652,gatorade,g,-15
g,"Boissons, Plats préparés, Produits déshydratés, Produits lyophilisés à reconstituer, Soupes, Plats préparés déshydratés, Boissons instantanées, Soupes déshydratées","en:composite-foods,en:one-dish-meals",100g,Austria,"en:beverages,en:meals,en:dried-products,en:dried-products-to-be-rehydrated,en:soups,en:dried-meals,en:instant-beverages,en:dehydrated-soups",0.7,1.1,g,unknown,0.0,-5,0.8,0.0,0.76,g,en:one-dish-meals,43.0,Knorr,"App - yuka, Apps, App - Speisekammer, App - smoothie-openfoodfacts",100g,0.0,0,0,g,unknown,5.9,kcal,0,en:4-ultra-processed-food-and-drink-products,"en:austria,en:france,en:germany",kcal,g,8710908957673,1.6,g,43.0,fr,0.304,knorr,g,-15
g,"Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Lebensmittel, en:Dairy substitutes, Milchersatz, Pflanzliche Getränke, Pflanzenmilch, Pflanzliche Sahne, Pflanzliche Sahne zum Kochen, Kokosmilch","en:beverages,en:plant-based-milk-substitutes",100g,Austria,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:dairy-substitutes,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:plant-based-creams,en:plant-based-creams-for-cooking,en:coconut-milks-and-creams",1.9,1.3,g,d,11.0,-5,13.0,63.0,0.06,g,en:plant-based-milk-substitutes,142.0,Wind Mill,"App - yuka, Apps, App - Open Food Facts, App - Speisekammer",100g,18041.0,0,0,g,b,2.0,kcal,0,en:1-unprocessed-or-minimally-processed-foods,"en:austria,en:france,en:germany",kcal,g,8728200404511,14.0,g,142.0,de,0.024,wind-mill,g,-10
g,"Getränke, Kohlensäurehaltige Getränke, Erfrischungsgetränke, Erfrischungsgertänke","en:beverages,en:sweetened-beverages",100g,Austria,"en:beverages,en:carbonated-drinks,en:sodas,de:erfrischungsgertänke",0.0,0.0,g,b,1.0,-5,0.0,0.0,0.02,g,en:sweetened-beverages,1.0,Franken Markter,"App - Open Food Facts, Apps, App - Yuka",100g,0.0,1,0,g,not-applicable,0.0,kcal,0,en:4-ultra-processed-food-and-drink-products,en:austria,kcal,g,9002349036819,0.0,g,1.0,de,0.008,franken-markter,g,-10
g,"Boissons, Eaux, Eaux de sources, Eaux minérales, Eaux minérales naturelles","en:beverages,en:unsweetened-beverages",100g,Austria,"en:beverages,en:waters,en:spring-waters,en:mineral-waters,en:natural-mineral-waters",0.0,0.0,g,a,0.0,4,0.0,0.0,3.625,g,en:unsweetened-beverages,0.0,Vöslauer,"App - yuka, Apps",100g,0.0,1,0,g,not-applicable,0.0,kcal,0,en:1-unprocessed-or-minimally-processed-foods,"en:austria,en:france",kcal,mg,9009700303108,0.0,g,0.0,fr,1.45,voslauer,mg,-15
g,"Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Lebensmittel, en:Dairy substitutes, Milchersatz, Nüsse und Nussprodukte, Pflanzliche Getränke, Pflanzenmilch, Nussmilch, Mandelmilch","en:beverages,en:plant-based-milk-substitutes",100g,Austria,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:dairy-substitutes,en:milk-substitutes,en:nuts-and-their-products,en:plant-based-beverages,en:plant-based-milk-alternatives,en:nut-based-drinks,en:almond-based-drinks",0.5,0.7,g,b,0.0,-5,0.2,59.0,0.12,g,en:plant-based-milk-substitutes,21.0,Vegavita,"App - off, Apps, App - yuka",100g,18107.0,1,0,g,c,1.2,kcal,0,en:4-ultra-processed-food-and-drink-products,en:austria,kcal,g,9009865002403,1.4,g,21.0,de,0.048,vegavita,g,-15
g,"Getränke, Alkoholische Getränke, Biere, Alkoholfreie Getränke, Alkoholfreie Biere",en:alcoholic-beverages,100g,Austria,"en:beverages,en:alcoholic-beverages,en:beers,en:non-alcoholic-beverages,en:non-alcoholic-beers",0.0,0.0,g,not-applicable,0.0,-5,0.0,42.0,0.0,g,en:alcoholic-beverages,43.0,Gösser,"Database - FoodRepo / openfood.ch, Databases, App - Yuka, Apps",100g,5030.0,0,0,g,c,0.0,kJ,0,en:3-processed-foods,"en:austria,en:switzerland",kcal,Unknown,90288050,0.0,g,179.0,de,0.0,gosser,Unknown,-10
g,"Getränke und Getränkezubereitungen, Getränke, Milchprodukte, Milchgetränke, Aromatisierte Milch, Getränk, Kakaohaltiges Milch Getränk","en:beverages,en:sweetened-beverages",100g,Austria,"en:beverages-and-beverages-preparations,en:beverages,en:dairies,en:dairy-drinks,en:flavoured-milks,de:getränk,de:kakaohaltiges-milch-getränk",8.0,3.5,g,e,15.0,-5,1.0,0.0,0.12,g,en:sweetened-beverages,61.0,Gmundner Milch,"App - yuka, Apps",100g,0.0,0,0,g,unknown,8.1,kJ,0,en:3-processed-foods,"en:austria,en:france",kcal,g,90151460,1.5,g,256.0,de,0.048,gmundner-milch,g,-4
g,"Getränke und Getränkezubereitungen, Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Getränke, Gemüse basierte Lebensmittel und Getränke, Kohlensäurehaltige Getränke, Gemüse basierte Getränke","en:beverages,en:sweetened-beverages",100g,Austria,"en:beverages-and-beverages-preparations,en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:vegetable-based-foods-and-beverages,en:carbonated-drinks,en:vegetable-based-beverages",6.7,0.5,g,d,8.0,-5,0.1,0.0,0.01,g,en:sweetened-beverages,29.0,Rauch,"App - yuka, Apps, App - Speisekammer",100g,0.0,1,0,g,unknown,6.8,kcal,0,en:4-ultra-processed-food-and-drink-products,"en:austria,en:germany",kcal,g,9008700198950,0.5,g,29.0,de,0.004,rauch,g,-15
g,"Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, en:Dairy substitutes, Getreideprodukte, Milchersatz, Pflanzliche Getränke, Pflanzenmilch, Getreidemilch, Weizenmilch, Dinkelmilch","en:beverages,en:plant-based-milk-substitutes",100g,Austria,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:wheat-based-drinks,en:spelt-based-drinks",7.8,0.5,g,b,1.0,-5,0.1,78.0,0.07,g,en:plant-based-milk-substitutes,45.0,ja! Natürlich,"App - yuka, Apps, App - Open Food Facts",100g,18905.0,0,0,g,b,9.6,kcal,15,en:3-processed-foods,"en:austria,en:germany",kcal,g,9010158001225,0.6,g,45.0,de,0.028,ja-naturlich,g,-4
g,"Getränke und Getränkezubereitungen, Getränke, Milchprodukte, Milchgetränke, Aromatisierte Milch, Vanillemilch, it:Bdvanda","en:milk-and-dairy-products,en:milk-and-yogurt",100g,Austria,"en:beverages-and-beverages-preparations,en:beverages,en:dairies,en:dairy-drinks,en:flavoured-milks,en:vanilla-milks,it:bdvanda",10.0,3.2,g,e,17.0,-5,0.8,29.0,0.1,g,en:milk-and-yogurt,69.0,nom,"App - yuka, Apps",100g,19127.0,1,0,g,d,11.0,kcal,0,en:4-ultra-processed-food-and-drink-products,"en:austria,en:italy",kcal,g,9019100504401,1.4,g,69.0,de,0.04,nom,g,-15
g,"Getränke, Milchprodukte, Fermentierte Lebensmittel, Fermentierte Milch, Milchgetränke, Fermentierte Getränke, Fermentierte Milchgetränke, Kefir","en:beverages,en:sweetened-beverages",100g,Austria,"en:beverages,en:dairies,en:fermented-foods,en:fermented-milk-products,en:dairy-drinks,en:fermented-drinks,en:fermented-milk-drinks,en:kefir",12.6,2.7,g,e,23.0,-5,4.9,0.0,0.11,g,en:sweetened-beverages,135.0,Landfein,Unknown,100g,0.0,1,0,g,unknown,13.7,kJ,0,en:4-ultra-processed-food-and-drink-products,"en:austria,en:germany",kcal,g,20219369,7.3,g,564.0,de,0.044,landfein,g,-10
g,"Getränke, Milchprodukte, Fermentierte Lebensmittel, Fermentierte Milch, Milchgetränke, Buttermilch","en:milk-and-dairy-products,en:milk-and-yogurt",100g,Austria,"en:beverages,en:dairies,en:fermented-foods,en:fermented-milk-products,en:dairy-drinks,en:buttermilks",4.0,3.5,g,d,7.0,-5,0.6,0.0,0.1,g,en:milk-and-yogurt,38.0,Stainzer,"App - yuka, Apps",100g,0.0,1,0,g,unknown,4.0,kcal,0,unknown,en:austria,kcal,g,9024800101607,0.9,g,38.0,de,0.04,stainzer,g,-15
g,"Boissons, Produits laitiers, Produits fermentés, Produits laitiers fermentés, Desserts, Desserts lactés, Boissons lactées, Desserts lactés fermentés, Boissons fermentées, Yaourts, Boissons lactées fermentées, Yaourts à boire","en:beverages,en:artificially-sweetened-beverages",100g,Austria,"en:beverages,en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:dairy-drinks,en:fermented-dairy-desserts,en:fermented-drinks,en:yogurts,en:fermented-milk-drinks,en:drinkable-yogurts",3.7,8.4,g,d,6.0,-5,0.1,22.0,0.1,g,en:artificially-sweetened-beverages,52.0,Nöm,"App - yuka, Apps, App - Open Food Facts, App - Speisekammer",100g,19508.0,1,0,g,d,4.0,kcal,0,en:4-ultra-processed-food-and-drink-products,"en:austria,en:germany",kcal,g,9019100655400,0.5,g,52.0,fr,0.04,nom,g,-10
g,"Getränke und Getränkezubereitungen, Getränke, Milchprodukte, Kakao und Kakaoprodukte, Milchgetränke, Aromatisierte Milch, Kakao- und Schokoladenpulver","en:milk-and-dairy-products,en:milk-and-yogurt",100g,Austria,"en:beverages-and-beverages-preparations,en:beverages,en:dairies,en:cocoa-and-its-products,en:dairy-drinks,en:flavoured-milks,en:cocoa-and-chocolate-powders",8.4,3.5,g,unknown,0.0,-5,2.3,-20.0,0.13,g,en:milk-and-yogurt,82.0,Tirol Milch,"App - yuka, Apps",100g,18167.0,1,0,g,e,8.7,kcal,0,en:4-ultra-processed-food-and-drink-products,en:austria,kcal,g,9006020013038,3.6,g,82.0,de,0.052,tirol-milch,g,-15
g,"Getränke, Milchprodukte, Milchgetränke, Joghurtdrink","en:beverages,en:artificially-sweetened-beverages",100g,Austria,"en:beverages,en:dairies,en:dairy-drinks,de:joghurtdrink",4.1,3.1,g,d,7.0,4,0.1,0.0,0.1,g,en:artificially-sweetened-beverages,31.0,Nöm,"App - Yuka, Apps",100g,0.0,1,0,g,unknown,4.3,kcal,0,en:4-ultra-processed-food-and-drink-products,en:austria,kcal,g,9019100682406,0.5,g,31.0,de,0.04,nom,g,-15
Unknown,"Getränke, Kohlensäurehaltige Getränke, Wasser, Quellwasser, Mineralwasser, Selterswasser, Natürliches Mineralwasser, Natürliches Mineralwasser mit Kohlensäure versetzt","en:beverages,en:waters-and-flavored-waters",100g,Austria,"en:beverages,en:carbonated-drinks,en:waters,en:spring-waters,en:mineral-waters,en:carbonated-waters,en:natural-mineral-waters,en:carbonated-natural-mineral-waters",0.0,0.0,Unknown,a,0.0,-5,0.0,0.0,0.0,Unknown,en:waters-and-flavored-waters,0.0,Vöslauer,Unknown,100g,0.0,1,0,Unknown,not-applicable,0.0,Unknown,0,unknown,en:austria,Unknown,Unknown,90097089,0.0,Unknown,0.0,de,0.0,voslauer,Unknown,-15
g,"Getränke und Getränkezubereitungen, Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Getränke, Fruchtgetränke, Säfte und Nektare, Fruchsäfte, Alkoholfreie Getränke","en:beverages,en:sweetened-beverages",100g,Austria,"en:beverages-and-beverages-preparations,en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:fruit-based-beverages,en:juices-and-nectars,en:fruit-juices,en:non-alcoholic-beverages",9.0,0.5,g,e,12.0,-5,0.1,26.0,0.01,g,en:sweetened-beverages,38.0,Rauch,"App - Open Food Facts, Apps",100g,2035.0,1,0,g,d,9.0,kJ,0,en:4-ultra-processed-food-and-drink-products,en:austria,kcal,g,90169960,0.5,g,160.0,de,0.004,rauch,g,-10
g,"Getränke und Getränkezubereitungen, Getränke, Kohlensäurehaltige Getränke, Getränke mit Süßstoff, Gezuckerte Getränke","en:beverages,en:sweetened-beverages",100g,Austria,"en:beverages-and-beverages-preparations,en:beverages,en:carbonated-drinks,en:artificially-sweetened-beverages,en:sweetened-beverages",0.5,0.0,g,c,2.0,-5,0.0,0.0,0.05,g,en:sweetened-beverages,3.0,Gröbi,"App - Open Food Facts, Apps",100g,0.0,1,0,g,unknown,0.5,kJ,0,en:4-ultra-processed-food-and-drink-products,en:austria,kcal,g,9022100001184,0.0,g,11.0,de,0.02,grobi,g,-15
g,"Getränke, Milchprodukte, Milch, Homogenisierte Milch, H-Milch, Vollmilch, Kuhmilch","en:milk-and-dairy-products,en:milk-and-yogurt",100g,Austria,"en:beverages,en:dairies,en:milks,en:homogenized-milks,en:uht-milks,en:whole-milks,en:cow-milks",4.7,3.4,g,b,1.0,-5,2.1,42.0,0.1,g,en:milk-and-yogurt,64.0,Clever,"App - yuka, Apps, App - Open Food Facts, App - Speisekammer",100g,19024.0,0,0,g,c,4.7,kcal,0,en:1-unprocessed-or-minimally-processed-foods,"en:austria,en:france,en:germany",kcal,g,9009504008001,3.5,g,64.0,de,0.04,clever,g,-5
Unknown,"Beverages, Alcoholic beverages, Wines, Red wines",en:alcoholic-beverages,100g,Austria,"en:beverages,en:alcoholic-beverages,en:wines,en:red-wines",0.0,0.0,Unknown,not-applicable,0.0,1,0.0,41.0,0.0,Unknown,en:alcoholic-beverages,0.0,Aphotic,"App - yuka, Apps, App - Open Food Facts, App - smoothie-openfoodfacts, App - Speisekammer",100g,5214.0,0,0,Unknown,c,0.0,kcal,0,en:3-processed-foods,"en:austria,en:germany,en:ireland",kcal,Unknown,85000017746,0.0,g,0.0,en,0.0,aphotic,Unknown,-2
g,"Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Lebensmittel, en:Dairy substitutes, Milchersatz, Pflanzliche Getränke, Pflanzenmilch, Pflanzliche Sahne, Pflanzliche Sahne zum Kochen, Kokosmilch","en:beverages,en:plant-based-milk-substitutes",100g,Austria,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:dairy-substitutes,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:plant-based-creams,en:plant-based-creams-for-cooking,en:coconut-milks-and-creams",2.1,0.3,g,b,0.0,-5,1.8,58.0,0.02,g,en:plant-based-milk-substitutes,62.0,coco aloha,Unknown,100g,18041.0,1,0,g,c,7.2,kJ,0,en:4-ultra-processed-food-and-drink-products,en:austria,kcal,g,9002600355000,3.5,g,260.0,de,0.008,coco-aloha,g,-15
g,"Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Lebensmittel, en:Dairy substitutes, Milchersatz, Pflanzliche Getränke, Pflanzenmilch, Pflanzliche Sahne, Pflanzliche Sahne zum Kochen, Kokosmilch","en:beverages,en:plant-based-milk-substitutes",100g,Austria,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:dairy-substitutes,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:plant-based-creams,en:plant-based-creams-for-cooking,en:coconut-milks-and-creams",1.5,1.5,g,c,7.0,-5,15.0,58.0,0.05,g,en:plant-based-milk-substitutes,179.0,Roi Thai,"App - Speisekammer, Apps, App - Yuka",100g,18041.0,1,0,g,c,2.0,kcal,0,en:4-ultra-processed-food-and-drink-products,"en:austria,en:germany",kcal,g,8850813507058,18.0,g,179.0,de,0.02,roi-thai,g,-15
